V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
28.741439819335938,65.81479,118.14809,184.55719,264.52234,322.85883,384.51236,439.77356,496.0287,496.6771,498.19122,482.5838,414.77994,409.95084,312.67206,274.4547,241.04288,189.21188,138.10301,85.796326,30.092545,15.026169,45.63095,52.13791,49.437515,55.757217,124.476364,187.87564,252.77753,251.77226,375.47733,437.00977,460.74408,457.91522,488.92596,492.01913,431.2839,372.1356,354.79614,269.60242,199.36847,169.36206,134.40451,97.83766,26.800522,47.283554,27.843277,46.42357
327.8690185546875,331.12878,611.5802,891.2363,1405.8274,2122.42,2538.917,3034.0542,3512.6733,3912.346,3993.564,4024.1978,3987.129,3909.7502,3466.7637,3119.992,2729.3113,2098.9656,1627.8138,1287.7272,898.88367,681.84705,394.74426,518.1598,249.71826,416.7069,713.7781,1265.8208,1437.1084,1677.0544,2378.5461,3024.8083,3209.0442,3834.936,4239.078,4230.3315,3873.4265,3921.3384,3662.0889,2993.486,2598.158,2171.5972,1622.0541,1126.0693,671.9165,678.74023,513.56885,393.3058
10.51416015625,41.72992,81.33276,167.45782,234.84294,321.96347,390.1203,468.9577,515.63837,553.27527,565.0248,556.28326,515.48315,507.63373,400.63885,353.7679,287.7042,221.79611,157.3194,92.22398,39.981903,22.295837,21.06363,44.450226,28.989105,37.52832,122.03134,209.10168,234.27652,260.9045,369.9066,441.70123,480.6903,510.34857,574.09125,583.58997,495.90265,478.1527,437.9039,357.27188,256.34558,219.83893,156.77937,100.89429,41.32242,28.335297,32.697266,33.7894
169.63583374023438,274.64294,348.67422,396.7072,442.64078,432.66803,478.55035,452.8536,474.02423,404.273,353.447,300.81253,201.7384,153.76245,113.263626,79.51051,40.649612,27.167892,20.610397,-2.3045197,-0.57429504,20.430481,67.68915,107.48872,207.39754,240.18556,314.29785,388.80576,442.66675,423.46735,475.06238,464.38364,440.97986,390.68335,325.7899,262.88467,240.45934,143.25085,108.860886,85.854614,27.424149,24.718292,31.999084,4.7011566,12.342239,22.431839,61.898956,113.17482
87.95295715332031,135.81888,169.07407,198.4581,215.49716,216.17776,234.30989,225.97705,227.93866,200.97092,175.18437,146.77759,104.81146,80.58459,63.825634,44.788788,26.606262,20.70311,14.75296,8.439262,11.677528,19.134964,37.43065,60.47087,102.23629,123.378296,160.02716,191.817,221.24274,211.51636,238.16345,231.07706,222.0252,199.41888,168.0443,134.10947,122.91349,79.62895,59.582573,48.777237,23.85379,18.114983,24.393654,5.5840607,13.557816,16.670311,37.289207,60.69171
46.1138916015625,57.419495,170.0086,286.06104,524.3815,866.5427,1084.0061,1343.2369,1584.6355,1821.9901,1867.1953,1918.3977,1896.637,1867.426,1653.1499,1505.7727,1328.9254,1037.9752,766.3392,538.897,313.2165,266.80933,99.88208,168.59784,29.214966,102.763916,208.29626,458.42578,520.3357,650.3882,956.94617,1323.478,1459.7896,1794.9387,1999.6152,2034.1174,1850.8302,1842.2141,1754.6963,1424.0753,1251.9915,1046.0271,749.2571,518.1535,240.66833,245.21674,196.8468,127.35217
6.1812286376953125,26.42736,50.339058,81.68402,115.44796,140.46329,171.3885,198.37607,221.34479,223.96263,227.7048,219.66238,191.1605,190.65714,144.46999,126.52156,107.40302,83.38959,59.38313,28.766365,7.671669,4.2126465,11.3051605,19.223305,17.54956,20.240189,53.474136,88.93622,110.537224,109.32618,163.89853,192.33304,204.67758,205.63187,222.84651,223.95099,193.25699,170.66261,162.86124,125.35462,87.423096,71.10297,54.698967,38.60151,4.239212,12.562599,7.2209854,15.50293
18.627897262573242,18.405878,17.742817,17.414164,17.119514,17.398464,17.67593,18.227524,19.882341,21.352606,21.945454,22.955267,24.46027,25.220366,26.134663,26.414486,26.041695,25.840872,24.90603,23.54087,22.63401,21.848423,20.744158,19.218409,18.642168,18.356087,17.45765,17.431143,17.180042,17.23278,17.680996,18.651001,19.233866,21.299833,22.00795,23.455215,23.929169,25.5699,25.715513,25.8803,26.046925,26.241686,25.150215,24.42279,22.798569,21.604351,20.629707,19.252117
22.551698684692383,21.724571,20.15767,19.162506,17.697765,17.055815,15.894537,15.817787,14.863544,14.978985,14.514781,15.016962,15.322082,16.22769,17.187466,17.979141,19.77367,21.03796,22.4496,23.155952,23.349913,23.8207,23.96566,23.446447,22.414345,21.729668,19.97601,19.386414,17.835112,16.42416,15.715786,15.810699,14.808729,15.008174,14.537979,14.979309,15.309865,15.923375,16.777859,18.504354,19.844936,20.701063,22.10081,22.553741,23.549208,23.502075,23.166214,23.547924
17.662981033325195,17.391628,16.580147,16.197266,15.86791,16.033861,16.348536,16.886673,18.658817,20.225218,20.919592,21.999422,23.81457,24.700863,25.813534,26.19451,25.871616,25.740244,24.708632,23.179874,22.200377,21.295815,20.088202,18.35225,17.66285,17.264988,16.299456,16.280642,15.988421,15.973755,16.309809,17.314623,17.947535,20.204893,20.97527,22.651173,23.219141,25.156864,25.300568,25.665497,25.84004,26.123964,24.96687,24.172218,22.368877,21.101852,19.957785,18.379831
17.837583541870117,17.616545,16.927502,16.52345,16.218254,16.431934,16.737082,17.323858,18.981783,20.517355,21.168928,22.240078,23.833723,24.665339,25.612337,25.947666,25.543566,25.359165,24.403229,22.933826,22.021194,21.1912,20.054037,18.469744,17.866802,17.585096,16.614117,16.601202,16.281116,16.305603,16.730587,17.737608,18.338387,20.509571,21.250225,22.783737,23.272552,25.00674,25.163095,25.397064,25.57418,25.784561,24.627245,23.856632,22.214592,20.963615,19.966936,18.51897
25.465351104736328,24.92976,24.052633,23.117966,21.819763,20.84128,19.297073,18.585337,17.667963,17.070713,16.542725,16.104374,15.6547785,16.253939,16.745884,17.057655,18.329191,19.739115,21.478973,22.632277,23.177843,24.516893,24.993134,25.519102,25.192736,25.108095,24.166058,23.603756,21.85312,20.529829,19.057714,18.708828,17.35437,16.936493,16.366154,16.78355,15.812329,16.097187,16.516132,17.136698,18.679,19.356121,21.221172,22.029943,23.513493,24.336567,25.003914,25.431412
16.019805908203125,16.139761,15.596103,15.2279415,15.095241,15.490903,15.832685,16.637995,18.342733,20.154314,20.653502,21.811932,23.132666,23.840279,24.36249,24.60964,23.809822,23.366415,22.398531,20.84257,19.748922,19.020308,17.943377,16.642056,16.208647,16.128582,15.323452,15.323993,14.943506,15.261137,15.981817,16.993622,17.645971,19.913618,20.829418,22.157864,22.48616,24.025433,24.175198,23.877449,23.972555,24.010765,22.629786,21.712894,20.154526,18.765772,17.98535,16.73646
17.52617645263672,17.313953,16.893127,16.687008,16.480423,17.062317,17.214073,17.890285,19.406717,20.77244,21.168823,22.059223,23.074127,23.617418,24.216408,24.28215,23.757624,23.3688,22.600086,21.494213,20.6771,19.996506,19.128767,17.96347,17.594118,17.419659,16.620167,16.52441,16.43807,16.681517,17.4104,18.39824,18.856995,20.545618,21.243517,22.401087,22.712767,23.798416,23.926014,23.696997,23.798435,23.810673,22.821764,22.185974,20.882376,19.84082,19.098019,18.047722
17.942163467407227,17.80252,17.351019,17.068958,16.867281,17.35401,17.517712,18.2004,19.65323,20.984219,21.41489,22.321669,23.326115,23.914015,24.555298,24.637627,24.15525,23.762238,23.011553,21.84719,21.082382,20.401814,19.54289,18.308544,17.968666,17.833874,17.054443,16.985537,16.823198,17.050137,17.681177,18.609169,19.045378,20.758915,21.4864,22.646423,22.925539,24.169695,24.273981,24.127865,24.190046,24.175037,23.215801,22.599752,21.274889,20.249754,19.492496,18.42949
17.664546966552734,17.422203,16.871696,16.61867,16.437311,17.091356,17.265755,18.093534,19.921282,21.523094,22.006584,23.068562,24.351906,24.965181,25.781342,25.835407,25.247913,24.764957,23.827932,22.479229,21.511082,20.637302,19.599857,18.161005,17.721397,17.46836,16.554432,16.469677,16.369001,16.654146,17.504923,18.671879,19.19177,21.270065,22.089493,23.475529,23.853937,25.269873,25.412857,25.168634,25.281347,25.255508,24.103235,23.31637,21.71788,20.48499,19.53407,18.300657
18.41581916809082,18.142523,17.569008,17.22799,16.932554,17.545425,17.755732,18.546276,20.392338,22.012712,22.561178,23.670832,24.949492,25.709658,26.543829,26.660936,26.116856,25.695442,24.754988,23.354698,22.426395,21.568674,20.470245,18.917282,18.443266,18.210457,17.179142,17.060083,16.914272,17.165573,17.92836,19.151463,19.675589,21.760141,22.616405,24.125805,24.491272,25.995525,26.131525,26.022318,26.146173,26.185913,25.01742,24.270346,22.616276,21.342001,20.390684,19.011238
17.329692840576172,17.175264,16.625584,16.28817,16.088804,16.451437,16.680237,17.327133,18.871155,20.305048,20.82981,21.785934,23.042377,23.718899,24.489191,24.67525,24.22349,23.932209,23.063438,21.776913,20.926027,20.176151,19.182861,17.820015,17.363884,17.175997,16.315304,16.29904,16.067352,16.189852,16.767097,17.724377,18.247652,20.1956,20.893194,22.188416,22.547415,23.995197,24.144264,24.12273,24.27843,24.35991,23.288818,22.591238,21.097765,19.963173,19.105345,17.91796
14.976232528686523,14.998093,14.357012,13.958414,13.704792,14.0121355,14.365952,15.136317,16.99463,18.911497,19.497189,20.754969,22.474752,23.262283,23.995811,24.29929,23.525017,23.183422,22.13824,20.416475,19.228474,18.422373,17.172379,15.714528,15.160607,14.959867,14.062668,14.065361,13.60282,13.827708,14.497361,15.599931,16.239191,18.757792,19.728144,21.291878,21.701725,23.492527,23.672249,23.546492,23.688463,23.875423,22.376621,21.37549,19.657888,18.15028,17.233234,15.759184
22.978925704956055,23.095922,22.77699,22.586754,22.432571,22.500435,22.696632,23.045706,23.88847,24.811396,25.090557,25.718687,26.605043,26.996355,27.245691,27.473026,27.004513,26.841581,26.410587,25.515345,24.950218,24.583696,23.997925,23.360622,23.1439,23.023214,22.688187,22.668526,22.374365,22.527927,22.759474,23.230967,23.510807,24.73714,25.248312,26.021847,26.184607,27.093246,27.143414,27.10706,27.099688,27.243422,26.4799,25.9647,25.240934,24.484356,24.087036,23.362898
16.10483169555664,16.081203,15.579215,15.272356,15.224403,15.807583,16.152561,17.09114,18.955297,20.845781,21.3542,22.562084,23.852291,24.472532,25.0264,25.155565,24.309803,23.771927,22.6663,21.151293,19.974236,19.152203,18.047527,16.74108,16.28148,16.162575,15.270927,15.327236,15.0554285,15.3700695,16.371433,17.549541,18.227045,20.635143,21.503777,22.834969,23.216509,24.614424,24.798298,24.320944,24.510204,24.398129,22.953691,21.98313,20.309072,18.921171,18.101732,16.87814
15.636234283447266,15.59468,14.882065,14.4545145,14.163879,14.366626,14.720414,15.418397,17.243792,19.078993,19.720617,20.964386,22.777897,23.636446,24.486755,24.862244,24.202393,23.938559,22.899506,21.180473,20.054695,19.21183,17.936876,16.38172,15.771377,15.509726,14.601226,14.599861,14.1255455,14.270384,14.790318,15.853505,16.506308,19.001873,19.915674,21.54512,22.030468,23.934853,24.100332,24.171093,24.31789,24.550924,23.131538,22.15707,20.417053,18.951567,17.951084,16.4171
17.034069061279297,16.933342,16.448647,16.166174,16.027847,16.584454,16.803534,17.58811,19.258204,20.841377,21.288694,22.329636,23.489166,24.05957,24.71344,24.810917,24.191006,23.726547,22.822515,21.50982,20.54982,19.79356,18.82052,17.535265,17.127022,16.995855,16.150055,16.119287,15.93317,16.202343,17.002338,18.060442,18.587276,20.606579,21.41301,22.6349,22.967958,24.28905,24.440092,24.152412,24.26056,24.224426,23.065844,22.296768,20.805084,19.612064,18.791918,17.666971
17.294818878173828,17.171684,16.908394,16.729603,16.683725,17.261509,17.407238,18.017015,19.20731,20.292536,20.583061,21.30985,21.830536,22.23368,22.509232,22.536015,22.037992,21.58094,20.959267,20.139523,19.496805,19.031843,18.407272,17.557398,17.34183,17.277779,16.714966,16.65261,16.62972,16.890615,17.558407,18.378067,18.79333,20.029173,20.640247,21.393553,21.616589,22.330013,22.401712,22.03891,22.10265,21.883087,21.138483,20.638554,19.677021,18.911875,18.39595,17.658813
24.842634201049805,24.977556,24.819542,24.712826,24.754145,24.896002,25.14433,25.505447,26.147669,26.892424,27.093435,27.581602,28.064415,28.304998,28.317566,28.44224,27.950943,27.694286,27.315695,26.626152,26.192654,25.913563,25.469091,25.111221,24.987083,24.948202,24.81247,24.810165,24.648346,24.831198,25.155748,25.547228,25.848448,26.864504,27.209736,27.72125,27.801842,28.352007,28.357244,28.080887,28.11644,27.99297,27.343014,26.886545,26.38557,25.804508,25.608637,25.113583
17.696670532226562,17.60461,17.119099,16.777603,16.549047,16.849022,17.091122,17.67075,19.09188,20.449215,20.933336,21.86281,23.009438,23.662554,24.31097,24.512548,24.054092,23.78376,23.002785,21.786186,20.988443,20.337732,19.41575,18.177248,17.760216,17.628126,16.820648,16.793709,16.52422,16.655125,17.164907,18.04219,18.536753,20.348486,21.024199,22.223423,22.548727,23.87528,24.012173,23.996954,24.119053,24.225008,23.189323,22.531763,21.198458,20.108759,19.36079,18.241415
17.408266067504883,17.141296,16.651981,16.449297,16.286316,17.013905,17.171412,17.996101,19.800423,21.369263,21.815666,22.834412,23.994755,24.5446,25.308222,25.320427,24.726978,24.212831,23.296932,22.040695,21.057238,20.23812,19.253756,17.881319,17.464375,17.235998,16.360302,16.26572,16.219263,16.527346,17.425558,18.589956,19.107101,21.082518,21.884058,23.17591,23.560621,24.82455,24.962051,24.639174,24.742174,24.673101,23.5682,22.818182,21.275204,20.092554,19.185541,18.029867
16.619617462158203,16.328058,15.793268,15.553818,15.46256,16.464182,16.690277,17.839668,20.094622,22.131025,22.670734,23.992022,25.31649,25.97682,26.705816,26.715084,25.799295,25.035578,23.839552,22.316685,21.045605,20.02904,18.824743,17.211794,16.71419,16.518373,15.444757,15.344481,15.338871,15.758829,17.057034,18.553616,19.269896,21.791359,22.773947,24.294992,24.802094,26.218838,26.368076,25.73101,25.947546,25.638859,24.20703,23.206951,21.332613,19.856312,18.775642,17.409548
16.904918670654297,16.745773,16.299538,16.050854,16.032515,16.817207,17.07563,18.055208,19.929426,21.714836,22.171429,23.324886,24.411558,24.983934,25.509466,25.554424,24.740929,24.102888,23.036724,21.696314,20.607327,19.77755,18.758791,17.428692,17.004412,16.891455,16.00847,15.972144,15.899794,16.25042,17.332726,18.588554,19.247679,21.433577,22.27748,23.522842,23.937458,25.14798,25.29101,24.718517,24.906763,24.62301,23.348625,22.464325,20.8712,19.59541,18.740805,17.591785
14.792892456054688,14.933197,14.455659,14.14028,14.099301,14.265333,14.530978,15.149052,16.463453,17.918854,18.316969,19.208002,20.505264,21.027502,21.55413,21.790363,21.151419,20.869623,20.080784,18.761412,17.855154,17.242065,16.354221,15.327943,14.951302,14.801987,14.274053,14.334209,13.955708,14.16375,14.635497,15.386419,15.86567,17.760897,18.469175,19.56125,19.859447,21.254784,21.37378,21.234613,21.292017,21.37088,20.262798,19.441109,18.19991,17.086926,16.42016,15.408769
17.350353240966797,17.163538,16.700966,16.442743,16.277723,17.019924,17.233318,18.088678,19.925268,21.607895,22.063011,23.163202,24.25606,24.86296,25.484995,25.553827,24.850258,24.293238,23.350935,22.043953,21.008224,20.233128,19.210691,17.860958,17.452744,17.309021,16.380733,16.299973,16.19843,16.533373,17.473663,18.68045,19.259172,21.292051,22.159071,23.44476,23.816418,25.046997,25.194635,24.80814,24.922314,24.808418,23.619251,22.829042,21.275587,20.033058,19.180676,17.999393
16.871416091918945,16.724457,16.363712,16.211723,16.25939,16.8658,17.059492,17.853016,19.33274,20.724892,21.086596,21.966822,22.891195,23.291342,23.754662,23.755579,23.107628,22.589516,21.729542,20.679453,19.79768,19.104822,18.308739,17.270452,16.934067,16.784088,16.176847,16.162178,16.148857,16.408588,17.28462,18.249832,18.768627,20.527328,21.159737,22.138102,22.496428,23.474566,23.582594,23.086813,23.246416,22.989609,21.981241,21.257553,19.994068,19.008232,18.294382,17.410881
17.676443099975586,17.480925,17.125937,16.961723,16.796453,17.391478,17.536633,18.131824,19.560944,20.784386,21.125639,21.928852,22.734257,23.172073,23.670734,23.699427,23.260515,22.858168,22.131023,21.205486,20.428656,19.870317,19.08488,18.055449,17.711298,17.620005,16.872513,16.79974,16.76003,16.965042,17.706617,18.632128,19.077295,20.565758,21.200016,22.129787,22.4273,23.304047,23.427523,23.153046,23.275549,23.220602,22.357258,21.814425,20.587456,19.691465,19.0396,18.137611
15.058694839477539,15.121283,14.6723585,14.370106,14.352343,14.934191,15.3119,16.234373,17.987295,19.801367,20.294855,21.50047,22.572964,23.223162,23.52631,23.712112,22.78351,22.205292,21.169184,19.69531,18.60878,17.883215,16.822927,15.647886,15.264671,15.177792,14.431919,14.437353,14.189098,14.554432,15.482582,16.610456,17.310625,19.572302,20.445042,21.679169,22.029558,23.300316,23.448038,22.868902,23.03881,22.808413,21.40011,20.448765,18.963928,17.624475,16.914356,15.73975
17.862834930419922,17.646982,17.149315,16.92535,16.833994,17.631733,17.828602,18.81135,20.71624,22.488556,22.96948,24.111649,25.344517,25.9375,26.623442,26.65815,25.864452,25.248741,24.237568,22.849455,21.747702,20.85504,19.81008,18.38808,17.96434,17.75807,16.87016,16.791946,16.730944,17.105814,18.12661,19.381332,19.967125,22.176899,23.062113,24.438564,24.849522,26.203674,26.325634,25.84343,25.980377,25.782913,24.528616,23.651974,22.032091,20.732557,19.770813,18.567211
16.95550537109375,16.795017,16.30648,16.044044,15.9214,16.692036,16.935623,17.894857,19.8387,21.66177,22.157806,23.349571,24.557892,25.16908,25.796558,25.877071,25.079224,24.47385,23.427685,22.004326,20.872906,20.023539,18.926733,17.525612,17.085962,16.942665,15.975595,15.937826,15.808649,16.156239,17.203257,18.480347,19.10914,21.385626,22.274183,23.629692,24.03662,25.351238,25.512844,25.038527,25.207705,25.044071,23.723776,22.822285,21.163044,19.818026,18.92387,17.694122
17.67534637451172,17.536,17.028645,16.782158,16.661102,17.181396,17.368938,18.116493,19.742966,21.236202,21.67743,22.649265,23.847336,24.385075,25.129976,25.190512,24.651865,24.211527,23.334799,22.068413,21.145346,20.368544,19.425232,18.120428,17.727104,17.528519,16.765707,16.73499,16.5876,16.827282,17.558077,18.556646,19.050953,21.002111,21.769264,22.985382,23.33119,24.69047,24.832333,24.604357,24.681238,24.666521,23.580223,22.84781,21.362753,20.230661,19.376486,18.273233
17.480663299560547,17.175304,16.516665,16.20495,15.872293,16.49168,16.754606,17.51064,19.551954,21.305868,21.896692,23.06703,24.535885,25.33445,26.276064,26.430458,25.899448,25.501812,24.447275,22.957645,21.89435,20.989151,19.755537,18.077053,17.504482,17.221212,16.128805,16.033007,15.879364,16.088669,16.892561,18.162605,18.795658,21.07449,21.95672,23.575153,24.01929,25.653084,25.830547,25.74255,25.911331,26.03453,24.755762,23.948822,22.084421,20.70166,19.65554,18.14187
18.823667526245117,18.557112,17.884369,17.552948,17.251648,17.57326,17.855621,18.443373,20.187128,21.716885,22.331554,23.378826,24.932974,25.714262,26.668987,26.928791,26.531542,26.31667,25.340622,23.938759,22.986633,22.152338,21.00537,19.43571,18.840197,18.529833,17.576363,17.553156,17.310461,17.362003,17.884033,18.917728,19.508821,21.667257,22.38835,23.906046,24.38301,26.057903,26.219086,26.355618,26.550407,26.750484,25.592941,24.842148,23.146881,21.905231,20.889471,19.472633
22.531721115112305,21.333612,20.321579,19.708965,19.111237,18.491098,18.153034,18.11045,18.005562,18.250954,18.524916,18.855314,20.233173,21.494259,22.477755,23.310204,24.526321,25.177906,25.403366,25.145708,25.05882,24.629745,24.164022,23.15716,22.282904,21.351482,20.019995,19.645645,19.076805,18.050491,18.042652,17.977938,17.560396,18.46523,18.376648,19.25666,20.100714,21.439476,21.837559,23.861534,24.374525,24.79384,25.678122,25.238335,25.142939,24.42977,23.922535,23.436218
17.414249420166016,17.116661,16.435295,16.152735,15.849228,16.455368,16.730375,17.482367,19.535507,21.321856,21.903185,23.076378,24.603483,25.374447,26.32962,26.49711,25.967838,25.583815,24.497437,22.992016,21.90061,20.971052,19.721046,18.05363,17.455526,17.151777,16.07643,15.99458,15.85842,16.043037,16.85827,18.133743,18.777424,21.115036,21.969124,23.58652,24.05001,25.692383,25.88675,25.781206,25.969765,26.125366,24.80861,23.979511,22.0872,20.682802,19.617668,18.117601
